pagamento_id,pedido_id,forma_pagamento,valor_pago,status_pagamento
3697,1156,PIX,99.9,Pago
3698,2484,Cartão,150.0,Estornado
3699,4182,Cartão,250.0,Pendente
3700,2591,PIX,250.0,Pago
3701,595,PIX,99.9,Pago
3702,4545,Boleto,150.0,Pendente
3703,3583,Boleto,99.9,Pendente
3704,2683,PIX,150.0,Pago
3705,4640,Boleto,250.0,Pago
3706,3120,Boleto,150.0,Estornado
3707,1446,PIX,99.9,Pendente
3708,4566,Boleto,250.0,Pago
3709,4757,Boleto,250.0,Pago
3710,905,Cartão,99.9,Pago
3711,951,Boleto,250.0,Pago
3712,4763,PIX,250.0,Estornado
3713,2510,PIX,99.9,Estornado
3714,3802,Cartão,250.0,Estornado
3715,1808,Boleto,250.0,Estornado
3716,3095,Cartão,150.0,Pago
3717,2774,PIX,99.9,Pendente
3718,1359,PIX,250.0,Pendente
3719,1642,Boleto,99.9,Pago
3720,1000,PIX,150.0,Pago
3721,775,PIX,250.0,Pendente
3722,4584,Boleto,250.0,Pago
3723,483,Boleto,250.0,Estornado
3724,2246,Boleto,99.9,Estornado
3725,944,PIX,250.0,Estornado
3726,4742,Boleto,250.0,Estornado
3727,3820,Boleto,250.0,Pago
3728,2267,Boleto,150.0,Pago
3729,2675,PIX,250.0,Pendente
3730,502,Boleto,99.9,Pendente
3731,2150,Cartão,99.9,Pendente
3732,634,Boleto,150.0,Pago
3733,1449,Boleto,99.9,Pendente
3734,4264,PIX,150.0,Pendente
3735,3155,Cartão,150.0,Estornado
3736,3194,Boleto,250.0,Estornado
3737,4389,PIX,99.9,Pago
3738,4915,PIX,250.0,Pago
3739,1157,PIX,99.9,Pendente
3740,1517,Cartão,150.0,Estornado
3741,2324,Boleto,150.0,Pendente
3742,1062,Boleto,150.0,Pago
3743,4590,Boleto,250.0,Pendente
3744,2399,Boleto,99.9,Pendente
3745,2367,PIX,150.0,Pendente
3746,4935,PIX,150.0,Estornado
3747,1850,Boleto,99.9,Estornado
3748,1886,Boleto,250.0,Pendente
3749,1943,Boleto,250.0,Pendente
3750,1332,PIX,250.0,Pago
3751,340,Cartão,150.0,Pendente
3752,2627,PIX,99.9,Estornado
3753,1612,Cartão,150.0,Pago
3754,3999,Cartão,99.9,Pago
3755,3473,PIX,99.9,Pendente
3756,628,Cartão,99.9,Estornado
3757,3166,PIX,150.0,Pendente
3758,4849,Cartão,250.0,Estornado
3759,381,Boleto,99.9,Estornado
3760,4979,Cartão,99.9,Pago
3761,4810,Boleto,99.9,Estornado
3762,1180,PIX,250.0,Pago
3763,3878,PIX,99.9,Pago
3764,3367,PIX,150.0,Pago
3765,527,Cartão,150.0,Pago
3766,4025,PIX,150.0,Estornado
3767,3623,Cartão,99.9,Pago
3768,3759,Cartão,99.9,Pendente
3769,3485,PIX,99.9,Estornado
3770,3447,PIX,150.0,Estornado
3771,832,Cartão,150.0,Estornado
3772,4127,PIX,99.9,Pendente
3773,604,PIX,99.9,Pendente
3774,4419,PIX,250.0,Pendente
3775,3317,Cartão,150.0,Pendente
3776,966,PIX,99.9,Pendente
3777,3510,Cartão,150.0,Estornado
3778,1319,Boleto,250.0,Pago
3779,4657,PIX,150.0,Estornado
3780,4126,PIX,250.0,Pendente
3781,3535,Boleto,99.9,Estornado
3782,256,Cartão,250.0,Estornado
3783,1955,Boleto,250.0,Pendente
3784,3473,Boleto,99.9,Estornado
3785,2060,Boleto,250.0,Pago
3786,3361,Cartão,99.9,Estornado
3787,1535,PIX,250.0,Pendente
3788,3361,PIX,99.9,Estornado
3789,3588,Cartão,99.9,Pendente
3790,3331,Cartão,99.9,Pendente
3791,2599,PIX,250.0,Pago
3792,2708,PIX,250.0,Pendente
3793,3596,PIX,150.0,Estornado
3794,1518,PIX,150.0,Estornado
3795,4753,Boleto,150.0,Pago
3796,2725,Boleto,150.0,Pendente
3797,3241,PIX,150.0,Estornado
3798,1048,PIX,99.9,Pendente
3799,1596,PIX,150.0,Pendente
3800,4833,PIX,150.0,Estornado
3801,4591,PIX,150.0,Pago
3802,3555,Boleto,250.0,Pago
3803,2280,Boleto,99.9,Estornado
3804,1273,PIX,99.9,Estornado
3805,4472,Boleto,250.0,Pendente
3806,3995,Cartão,250.0,Pago
3807,2026,PIX,150.0,Pago
3808,2549,PIX,99.9,Pendente
3809,216,Boleto,150.0,Pendente
3810,762,Cartão,150.0,Pendente
3811,995,Cartão,99.9,Estornado
3812,3081,Cartão,150.0,Pago
3813,4560,PIX,150.0,Pendente
3814,3479,Cartão,99.9,Pendente
3815,2481,Cartão,250.0,Pago
3816,2831,Cartão,99.9,Pago
3817,963,Boleto,250.0,Pago
3818,4404,Cartão,150.0,Pendente
3819,4112,Boleto,99.9,Pendente
3820,4141,Cartão,99.9,Pago
3821,3357,Cartão,150.0,Pago
3822,3702,PIX,99.9,Estornado
3823,807,Cartão,150.0,Pago
3824,738,Boleto,99.9,Pendente
3825,1281,PIX,99.9,Estornado
3826,510,Cartão,99.9,Estornado
3827,323,PIX,99.9,Pendente
3828,2627,Boleto,150.0,Pago
3829,2165,PIX,250.0,Estornado
3830,4124,Cartão,99.9,Pendente
3831,2754,Cartão,99.9,Pago
3832,1261,PIX,150.0,Pendente
3833,2259,Boleto,250.0,Pago
3834,4816,Cartão,99.9,Pago
3835,3784,PIX,150.0,Pendente
3836,3920,Cartão,250.0,Pago
3837,571,PIX,150.0,Estornado
3838,2502,PIX,250.0,Estornado
3839,172,Cartão,150.0,Estornado
3840,3513,Boleto,99.9,Estornado
3841,1417,Cartão,99.9,Estornado
3842,3073,PIX,150.0,Pendente
3843,3966,PIX,150.0,Pendente
3844,1492,PIX,99.9,Estornado
3845,4372,Boleto,99.9,Pendente
3846,4886,Cartão,99.9,Pendente
3847,1403,PIX,99.9,Estornado
3848,2219,Cartão,250.0,Estornado
3849,1676,Boleto,99.9,Pendente
3850,1314,Cartão,150.0,Pendente
3851,941,PIX,99.9,Estornado
3852,464,Boleto,150.0,Estornado
3853,2950,Cartão,150.0,Pendente
3854,1650,Boleto,250.0,Pago
3855,4167,Boleto,250.0,Pago
3856,4299,Boleto,99.9,Pago
3857,4848,Cartão,150.0,Pendente
3858,2962,Cartão,99.9,Estornado
3859,4957,Boleto,250.0,Estornado
3860,4161,Boleto,250.0,Pendente
3861,1696,Boleto,150.0,Pago
3862,719,Cartão,250.0,Pendente
3863,3649,Cartão,99.9,Pendente
3864,609,Cartão,150.0,Pago
3865,4475,PIX,99.9,Pago
3866,2320,Boleto,250.0,Pago
3867,4484,Cartão,150.0,Pendente
3868,1178,Cartão,150.0,Pendente
3869,2289,Boleto,250.0,Pago
3870,2189,Cartão,99.9,Estornado
3871,4379,Cartão,250.0,Pago
3872,938,Boleto,150.0,Pago
3873,4445,Boleto,99.9,Estornado
3874,4609,Cartão,99.9,Estornado
3875,1561,Boleto,150.0,Pago
3876,857,Boleto,99.9,Pago
3877,4299,PIX,250.0,Pendente
3878,1699,Cartão,99.9,Pendente
3879,1132,PIX,99.9,Pendente
3880,3768,Cartão,150.0,Pendente
3881,3454,Cartão,99.9,Pendente
3882,2527,Boleto,150.0,Estornado
3883,137,Cartão,250.0,Pendente
3884,273,Boleto,250.0,Estornado
3885,1905,PIX,250.0,Pago
3886,775,PIX,99.9,Pago
3887,4910,PIX,250.0,Estornado
3888,2280,Cartão,99.9,Pendente
3889,4956,Boleto,150.0,Pago
3890,3719,PIX,250.0,Pago
3891,4006,Cartão,99.9,Estornado
3892,632,Cartão,99.9,Estornado
3893,1371,Boleto,250.0,Pendente
3894,3282,Cartão,150.0,Pendente
3895,4369,Cartão,99.9,Estornado
3896,3869,Boleto,250.0,Pago
3897,871,Boleto,250.0,Pago
3898,1615,Cartão,150.0,Pago
3899,4174,Cartão,250.0,Pendente
3900,1297,Cartão,150.0,Pago
3901,3556,Cartão,250.0,Pendente
3902,3183,Cartão,150.0,Pago
3903,1535,PIX,99.9,Pago
3904,3985,Cartão,150.0,Pago
3905,606,Boleto,99.9,Pago
3906,2724,PIX,250.0,Pago
3907,1073,Cartão,99.9,Pago
3908,3526,Cartão,250.0,Pendente
3909,162,PIX,99.9,Pago
3910,4741,PIX,99.9,Estornado
3911,655,Cartão,250.0,Pendente
3912,4581,Boleto,150.0,Pendente
3913,1263,Boleto,99.9,Estornado
3914,4247,Boleto,99.9,Estornado
3915,2578,PIX,99.9,Pago
3916,650,PIX,250.0,Estornado
3917,1147,Boleto,99.9,Pendente
3918,4541,PIX,99.9,Estornado
3919,910,Cartão,250.0,Pendente
3920,2108,PIX,250.0,Pendente
3921,2309,Boleto,99.9,Pago
3922,306,Cartão,250.0,Pendente
3923,349,PIX,99.9,Pago
3924,4907,Boleto,250.0,Estornado
3925,4894,Boleto,150.0,Pago
3926,2053,Boleto,250.0,Pago
3927,3973,Boleto,150.0,Pendente
3928,2631,Boleto,150.0,Estornado
3929,1511,Cartão,250.0,Pendente
3930,3252,Cartão,250.0,Pendente
3931,35,Boleto,150.0,Pendente
3932,2638,PIX,150.0,Estornado
3933,2635,PIX,99.9,Estornado
3934,1292,Boleto,250.0,Pendente
3935,4118,Boleto,150.0,Estornado
3936,528,Boleto,150.0,Pendente
3937,997,Cartão,99.9,Estornado
3938,2954,PIX,99.9,Pendente
3939,3762,Cartão,250.0,Estornado
3940,3142,Cartão,99.9,Estornado
3941,4154,PIX,250.0,Pago
3942,1631,PIX,150.0,Estornado
3943,2448,Boleto,250.0,Estornado
3944,146,PIX,150.0,Estornado
3945,4520,Boleto,250.0,Pago
3946,2992,Cartão,99.9,Estornado
3947,4560,PIX,250.0,Pendente
3948,861,Boleto,150.0,Pendente
3949,1485,PIX,250.0,Pendente
3950,1016,Cartão,250.0,Estornado
3951,4484,PIX,150.0,Estornado
3952,1382,Boleto,150.0,Pendente
3953,2193,Boleto,99.9,Pago
3954,503,Cartão,150.0,Pendente
3955,828,Cartão,250.0,Estornado
3956,3184,Cartão,99.9,Pago
3957,648,Boleto,150.0,Estornado
3958,4802,Cartão,99.9,Pago
3959,4942,PIX,150.0,Estornado
3960,166,PIX,99.9,Estornado
3961,1852,Boleto,99.9,Pendente
3962,588,PIX,99.9,Pago
3963,1226,PIX,150.0,Pendente
3964,233,Boleto,150.0,Pago
3965,3772,Cartão,150.0,Estornado
3966,499,PIX,150.0,Estornado
3967,3160,Boleto,150.0,Pendente
3968,1018,PIX,99.9,Pendente
3969,3549,Boleto,99.9,Pago
3970,4862,Cartão,99.9,Pago
3971,2643,PIX,99.9,Estornado
3972,2657,Cartão,150.0,Pago
3973,4765,Cartão,99.9,Pendente
3974,2973,PIX,99.9,Pendente
3975,2356,PIX,99.9,Estornado
3976,1996,PIX,99.9,Estornado
3977,600,PIX,150.0,Pago
3978,843,Cartão,250.0,Pendente
3979,2444,Cartão,99.9,Pago
3980,3542,Boleto,99.9,Pago
3981,1498,Boleto,250.0,Pago
3982,4996,Cartão,250.0,Pago
3983,2485,Cartão,150.0,Estornado
3984,2131,Boleto,150.0,Estornado
3985,2511,PIX,250.0,Pago
3986,3974,Boleto,150.0,Estornado
3987,3790,PIX,250.0,Estornado
3988,1249,Cartão,150.0,Estornado
3989,4940,PIX,99.9,Estornado
3990,116,Boleto,150.0,Pendente
3991,410,Boleto,99.9,Pendente
3992,3971,Cartão,99.9,Estornado
3993,4399,PIX,250.0,Pago
3994,398,PIX,250.0,Estornado
3995,1372,Cartão,99.9,Estornado
3996,1036,Cartão,99.9,Estornado
3997,2484,Boleto,250.0,Estornado
3998,3048,PIX,99.9,Estornado
3999,802,Boleto,99.9,Pendente
4000,233,Boleto,250.0,Pago
4001,1010,PIX,250.0,Estornado
4002,1061,Boleto,150.0,Estornado
4003,3101,Cartão,150.0,Pago
4004,4421,PIX,99.9,Estornado
4005,455,Cartão,250.0,Estornado
4006,1830,PIX,99.9,Pendente
4007,2797,Boleto,150.0,Estornado
4008,4198,PIX,99.9,Pago
4009,4092,PIX,250.0,Pendente
4010,3319,PIX,150.0,Pago
4011,4918,PIX,99.9,Pago
4012,4351,Cartão,250.0,Estornado
4013,971,PIX,99.9,Estornado
4014,4465,Cartão,99.9,Estornado
4015,1699,Cartão,99.9,Estornado
4016,3024,Cartão,250.0,Pendente
4017,3374,Cartão,250.0,Estornado
4018,1566,PIX,99.9,Estornado
4019,2802,PIX,99.9,Estornado
4020,3744,PIX,250.0,Pago
4021,3086,Boleto,99.9,Pago
4022,4428,PIX,150.0,Pendente
4023,4594,Cartão,99.9,Estornado
4024,1250,Boleto,150.0,Pendente
4025,4828,Cartão,150.0,Pago
4026,1557,Boleto,99.9,Pago
4027,2792,PIX,250.0,Pendente
4028,408,Cartão,250.0,Estornado
4029,4151,PIX,150.0,Pendente
4030,3463,Cartão,250.0,Estornado
4031,3851,PIX,150.0,Pago
4032,3229,Cartão,99.9,Pago
4033,2640,PIX,150.0,Pendente
4034,109,Cartão,250.0,Estornado
4035,1177,Cartão,250.0,Pendente
4036,3872,PIX,250.0,Estornado
4037,4098,Cartão,99.9,Pendente
4038,2740,PIX,150.0,Pago
4039,3808,Cartão,99.9,Pago
4040,2660,Cartão,250.0,Estornado
4041,1417,Boleto,250.0,Estornado
4042,4392,PIX,99.9,Pago
4043,2372,Boleto,250.0,Pendente
4044,4267,Cartão,250.0,Estornado
4045,3464,Boleto,150.0,Pago
4046,1692,PIX,250.0,Pendente
4047,1081,Cartão,99.9,Pago
4048,1425,Cartão,150.0,Pago
4049,798,Boleto,150.0,Estornado
4050,1139,Boleto,250.0,Pago
4051,4343,Cartão,150.0,Pago
4052,978,Boleto,250.0,Estornado
4053,2637,PIX,99.9,Pendente
4054,2572,PIX,250.0,Estornado
4055,4084,PIX,99.9,Estornado
4056,2906,Cartão,99.9,Estornado
4057,3865,Boleto,250.0,Estornado
4058,1767,Cartão,99.9,Pago
4059,2525,PIX,150.0,Estornado
4060,3197,Cartão,150.0,Estornado
4061,3841,PIX,250.0,Estornado
4062,1624,Cartão,150.0,Pendente
4063,588,Cartão,250.0,Estornado
4064,1616,Cartão,99.9,Pago
4065,1561,PIX,250.0,Pago
4066,3837,PIX,150.0,Pendente
4067,2828,Boleto,150.0,Pago
4068,3966,PIX,99.9,Pago
4069,4123,Boleto,150.0,Pendente
4070,2421,Cartão,150.0,Estornado
4071,2219,PIX,150.0,Estornado
4072,3038,Cartão,150.0,Estornado
4073,775,Boleto,99.9,Pendente
4074,3022,Cartão,150.0,Estornado
4075,122,PIX,150.0,Pago
4076,2259,PIX,99.9,Pago
4077,4942,Boleto,99.9,Pago
4078,2167,Cartão,250.0,Estornado
4079,1867,Boleto,150.0,Estornado
4080,4690,PIX,250.0,Pendente
4081,3566,Cartão,250.0,Estornado
4082,4085,PIX,99.9,Estornado
4083,4401,Boleto,250.0,Pendente
4084,605,Boleto,99.9,Pago
4085,1592,PIX,250.0,Estornado
4086,3227,Cartão,150.0,Pendente
4087,4684,Cartão,150.0,Pago
4088,4200,PIX,250.0,Estornado
4089,2320,Boleto,150.0,Estornado
4090,1807,Cartão,250.0,Estornado
4091,953,Cartão,250.0,Pendente
4092,189,Cartão,150.0,Estornado
4093,376,Cartão,250.0,Estornado
4094,4451,Boleto,250.0,Pendente
4095,2059,Boleto,250.0,Estornado
4096,4407,PIX,99.9,Pendente
4097,2330,Cartão,150.0,Estornado
4098,1826,Boleto,150.0,Pago
4099,2226,Cartão,150.0,Pendente
4100,2232,PIX,150.0,Estornado
4101,2002,Cartão,99.9,Pendente
4102,321,PIX,150.0,Pendente
4103,1394,PIX,99.9,Pago
4104,1225,PIX,99.9,Pendente
4105,1404,Cartão,250.0,Estornado
4106,4650,PIX,250.0,Pago
4107,147,PIX,150.0,Pendente
4108,21,Cartão,250.0,Estornado
4109,82,PIX,250.0,Pendente
4110,4030,Boleto,99.9,Estornado
4111,1579,Boleto,150.0,Pendente
4112,2106,PIX,150.0,Estornado
4113,275,Cartão,99.9,Pago
4114,2373,Boleto,99.9,Pendente
4115,2334,Cartão,150.0,Pendente
4116,3181,Boleto,99.9,Pago
4117,4945,Cartão,99.9,Pendente
4118,3321,Boleto,250.0,Pago
4119,1942,Cartão,150.0,Pago
4120,4305,Cartão,250.0,Estornado
4121,2298,Cartão,150.0,Pago
4122,3300,Boleto,250.0,Estornado
4123,2334,Boleto,99.9,Estornado
4124,3378,Boleto,250.0,Pago
4125,4953,Boleto,99.9,Pago
4126,3699,Boleto,250.0,Pago
4127,2821,Boleto,150.0,Pendente
4128,2235,Boleto,250.0,Pago
4129,2068,Cartão,250.0,Pago
4130,269,Cartão,99.9,Pago
4131,1764,Cartão,150.0,Pendente
4132,3914,PIX,150.0,Pago
4133,2161,Cartão,250.0,Estornado
4134,2199,Boleto,99.9,Pago
4135,2589,PIX,150.0,Estornado
4136,4819,Cartão,150.0,Pendente
4137,4581,Cartão,150.0,Pago
4138,1281,Cartão,150.0,Estornado
4139,1122,Cartão,99.9,Pendente
4140,3193,PIX,150.0,Pendente
4141,231,PIX,150.0,Pago
4142,2526,Cartão,99.9,Pago
4143,46,Boleto,99.9,Pendente
4144,4623,PIX,250.0,Pendente
4145,1829,Cartão,250.0,Estornado
4146,1640,PIX,99.9,Pendente
4147,927,Cartão,150.0,Estornado
4148,3989,Boleto,150.0,Pendente
4149,199,Boleto,150.0,Estornado
4150,1357,PIX,99.9,Pendente
4151,4724,Boleto,150.0,Pago
4152,1620,Cartão,150.0,Pendente
4153,1719,Cartão,250.0,Pendente
4154,2598,Cartão,99.9,Pendente
4155,2317,PIX,150.0,Estornado
4156,465,Cartão,99.9,Estornado
4157,3027,PIX,250.0,Pendente
4158,3094,Boleto,250.0,Pendente
4159,4288,PIX,99.9,Estornado
4160,991,Boleto,99.9,Pago
4161,1253,Cartão,150.0,Estornado
4162,2750,PIX,150.0,Pendente
4163,4311,Cartão,99.9,Pago
4164,78,Cartão,99.9,Pendente
4165,1693,PIX,150.0,Pago
4166,4311,PIX,150.0,Pago
4167,4564,PIX,150.0,Pendente
4168,105,PIX,99.9,Pago
4169,4868,Cartão,150.0,Pago
4170,4677,Boleto,99.9,Estornado
4171,2274,Cartão,250.0,Estornado
4172,1305,PIX,250.0,Estornado
4173,2463,PIX,99.9,Pago
4174,2953,Cartão,150.0,Pago
4175,2573,PIX,99.9,Pago
4176,1571,Boleto,250.0,Pago
4177,2254,Boleto,250.0,Pendente
4178,304,Cartão,250.0,Estornado
4179,3984,PIX,150.0,Pendente
4180,1984,Boleto,99.9,Pendente
4181,4285,PIX,250.0,Pago
4182,4043,Cartão,150.0,Pendente
4183,1512,Boleto,150.0,Estornado
4184,2443,Cartão,150.0,Estornado
4185,4567,Cartão,250.0,Estornado
4186,1896,PIX,99.9,Estornado
4187,3308,Cartão,99.9,Pago
4188,4335,Cartão,150.0,Pago
4189,2018,Boleto,99.9,Pendente
4190,1935,PIX,250.0,Estornado
4191,1434,Cartão,150.0,Pendente
4192,3628,PIX,250.0,Pendente
4193,1232,Boleto,150.0,Pendente
4194,4122,PIX,250.0,Estornado
4195,1675,PIX,250.0,Pendente
4196,2695,PIX,99.9,Estornado
4197,1623,Boleto,250.0,Pago
4198,1746,Boleto,250.0,Pago
4199,2642,Boleto,99.9,Pago
4200,3309,PIX,250.0,Pago
4201,2715,Cartão,150.0,Estornado
4202,3105,Boleto,250.0,Estornado
4203,552,PIX,150.0,Estornado
4204,2339,Boleto,99.9,Pago
4205,1973,PIX,99.9,Pendente
4206,2864,Boleto,150.0,Pago
4207,1952,PIX,99.9,Estornado
4208,1014,Boleto,150.0,Estornado
4209,1630,Boleto,150.0,Pendente
4210,1603,PIX,250.0,Pendente
4211,4709,PIX,150.0,Pendente
4212,1151,Boleto,99.9,Estornado
4213,1672,PIX,99.9,Pendente
4214,806,Cartão,99.9,Pago
4215,4879,Boleto,250.0,Estornado
4216,3030,PIX,150.0,Pendente
4217,4024,Cartão,150.0,Estornado
4218,2770,Cartão,150.0,Pendente
4219,558,PIX,150.0,Estornado
4220,2262,Cartão,250.0,Estornado
4221,2188,PIX,250.0,Pendente
4222,4961,PIX,150.0,Pago
4223,3660,PIX,150.0,Pago
4224,2080,PIX,99.9,Pago
4225,4858,Boleto,99.9,Pendente
4226,1177,Cartão,99.9,Pendente
4227,3194,Cartão,99.9,Estornado
4228,4361,Cartão,150.0,Pago
4229,1014,Boleto,99.9,Estornado
4230,1972,Boleto,99.9,Estornado
4231,3485,Boleto,150.0,Estornado
4232,1678,Cartão,250.0,Pendente
4233,4337,Boleto,150.0,Estornado
4234,2940,PIX,150.0,Estornado
4235,1525,Boleto,99.9,Estornado
4236,2658,PIX,250.0,Estornado
4237,860,PIX,99.9,Pago
4238,3900,PIX,250.0,Pendente
4239,4427,PIX,250.0,Pendente
4240,1594,Cartão,99.9,Pendente
4241,1876,Boleto,99.9,Pendente
4242,3842,Cartão,150.0,Pendente
4243,3906,Boleto,250.0,Pendente
4244,3185,Boleto,150.0,Pago
4245,3312,PIX,150.0,Pendente
4246,2856,Cartão,150.0,Estornado
4247,1878,Cartão,250.0,Pendente
4248,2904,Cartão,99.9,Pendente
4249,2369,Cartão,99.9,Pendente
4250,3499,PIX,250.0,Estornado
4251,795,PIX,150.0,Pendente
4252,2991,Cartão,99.9,Estornado
4253,3539,Cartão,99.9,Pendente
4254,2017,Boleto,250.0,Estornado
4255,2061,Cartão,150.0,Pendente
4256,4358,Cartão,150.0,Pendente
4257,1481,Boleto,150.0,Pendente
4258,320,PIX,150.0,Pago
4259,2684,Cartão,99.9,Pendente
4260,717,Boleto,99.9,Estornado
4261,4617,Cartão,150.0,Pago
4262,2467,Cartão,99.9,Estornado
4263,267,Boleto,250.0,Pendente
4264,542,PIX,150.0,Estornado
4265,3577,Boleto,150.0,Estornado
4266,1026,Boleto,250.0,Estornado
4267,2612,PIX,99.9,Pago
4268,1876,PIX,150.0,Pago
4269,1743,PIX,250.0,Pendente
4270,3368,Cartão,250.0,Pago
4271,2554,Boleto,99.9,Estornado
4272,774,PIX,150.0,Pendente
4273,3927,PIX,150.0,Pago
4274,1584,Boleto,250.0,Pago
4275,1128,PIX,99.9,Pago
4276,480,Cartão,150.0,Pago
4277,3330,PIX,150.0,Pendente
4278,2716,PIX,250.0,Pago
4279,1738,Boleto,99.9,Pago
4280,3458,Boleto,250.0,Pendente
4281,256,Boleto,150.0,Pendente
4282,3413,PIX,150.0,Estornado
4283,1847,PIX,250.0,Estornado
4284,2633,Boleto,150.0,Estornado
4285,1789,Cartão,250.0,Pago
4286,121,PIX,150.0,Estornado
4287,3679,Cartão,150.0,Pago
4288,4561,Boleto,99.9,Pago
4289,4055,Boleto,150.0,Pendente
4290,3098,Cartão,250.0,Estornado
4291,3223,PIX,99.9,Estornado
4292,797,Boleto,150.0,Estornado
4293,1599,PIX,150.0,Pendente
4294,3325,Cartão,150.0,Pendente
4295,2195,Boleto,99.9,Pendente
4296,3847,PIX,150.0,Estornado
4297,1415,Cartão,150.0,Pago
4298,2155,PIX,250.0,Estornado
4299,1857,PIX,150.0,Pago
4300,2405,PIX,250.0,Pago
4301,123,Cartão,150.0,Pendente
4302,3298,Boleto,150.0,Estornado
4303,1338,Boleto,99.9,Estornado
4304,2751,Cartão,150.0,Estornado
4305,2900,Boleto,99.9,Pago
4306,732,Boleto,250.0,Pago
4307,4960,Cartão,250.0,Pendente
4308,491,Cartão,150.0,Estornado
4309,1462,PIX,150.0,Pendente
4310,2188,Cartão,150.0,Pendente
4311,3095,PIX,250.0,Pago
4312,2617,Boleto,250.0,Pendente
4313,33,PIX,250.0,Pago
4314,423,PIX,250.0,Pendente
4315,3177,Cartão,250.0,Pago
4316,1147,PIX,150.0,Pendente
4317,916,PIX,99.9,Estornado
4318,3887,Boleto,150.0,Estornado
4319,1951,Cartão,250.0,Estornado
4320,4977,PIX,99.9,Estornado
4321,1864,Boleto,250.0,Estornado
4322,118,Boleto,250.0,Pendente
4323,2099,Boleto,99.9,Pendente
4324,3269,Cartão,250.0,Pago
4325,3565,Boleto,250.0,Estornado
4326,2506,Cartão,99.9,Pendente
4327,1284,PIX,250.0,Estornado
4328,3044,Boleto,99.9,Estornado
4329,2707,Boleto,250.0,Estornado
4330,1387,Boleto,99.9,Pendente
4331,4289,PIX,99.9,Pago
4332,3067,Boleto,99.9,Estornado
4333,2458,Cartão,99.9,Estornado
4334,258,Boleto,250.0,Pago
4335,382,Cartão,150.0,Pendente
4336,3037,PIX,150.0,Estornado
4337,3297,Cartão,250.0,Pago
4338,1653,PIX,150.0,Estornado
4339,3702,Cartão,150.0,Pago
4340,1226,Boleto,150.0,Estornado
4341,4773,Boleto,250.0,Estornado
4342,3997,Cartão,99.9,Estornado
4343,4289,PIX,150.0,Pago
4344,1854,Boleto,150.0,Pendente
4345,979,Boleto,250.0,Estornado
4346,4412,Cartão,250.0,Pago
4347,1918,Boleto,99.9,Estornado
4348,2669,Boleto,250.0,Estornado
4349,2768,PIX,150.0,Pendente
4350,348,Boleto,250.0,Pago
4351,4996,PIX,250.0,Estornado
4352,34,Boleto,99.9,Estornado
4353,4152,Cartão,99.9,Pendente
4354,2971,Boleto,99.9,Estornado
4355,3353,Cartão,99.9,Pago
4356,3328,PIX,150.0,Estornado
4357,390,PIX,150.0,Pendente
4358,3447,Boleto,99.9,Pago
4359,1997,Cartão,250.0,Pago
4360,3534,PIX,250.0,Pendente
4361,3816,Cartão,150.0,Estornado
4362,3010,Cartão,150.0,Pago
4363,4473,PIX,150.0,Pago
4364,4719,Cartão,150.0,Pendente
4365,3974,PIX,150.0,Pendente
4366,1669,PIX,150.0,Pago
4367,3081,Cartão,99.9,Pendente
4368,1872,PIX,99.9,Estornado
4369,631,Boleto,250.0,Pago
4370,3449,Cartão,99.9,Estornado
4371,4226,Cartão,150.0,Pendente
4372,4582,Boleto,99.9,Pendente
4373,1604,Boleto,250.0,Estornado
4374,4530,Cartão,99.9,Pago
4375,4765,Cartão,250.0,Pago
4376,4915,Boleto,99.9,Pago
4377,2898,Boleto,150.0,Pago
4378,4295,PIX,150.0,Pago
4379,2127,Boleto,99.9,Estornado
4380,4455,PIX,150.0,Estornado
4381,4028,PIX,99.9,Pendente
4382,3380,Boleto,99.9,Estornado
4383,482,Cartão,250.0,Pago
4384,1663,Cartão,150.0,Pendente
4385,1574,Cartão,250.0,Pendente
4386,1555,Cartão,150.0,Pago
4387,1683,PIX,150.0,Pago
4388,4227,Cartão,99.9,Estornado
4389,3344,Cartão,250.0,Pendente
4390,3697,Cartão,150.0,Estornado
4391,4447,Cartão,250.0,Pendente
4392,2507,PIX,150.0,Pago
4393,1230,Cartão,150.0,Pago
4394,2697,Cartão,99.9,Pendente
4395,3075,PIX,99.9,Pago
4396,4174,Cartão,250.0,Pago
4397,4090,Boleto,99.9,Estornado
4398,1288,Cartão,250.0,Pendente
4399,3283,PIX,150.0,Pago
4400,1912,Boleto,99.9,Estornado
4401,1246,PIX,150.0,Pago
4402,1583,PIX,99.9,Pago
4403,1770,PIX,150.0,Pendente
4404,4159,Boleto,150.0,Pendente
4405,1354,Cartão,99.9,Pago
4406,250,PIX,99.9,Pendente
4407,1767,Boleto,150.0,Pago
4408,3190,Cartão,250.0,Pendente
4409,1822,Boleto,250.0,Pago
4410,1680,PIX,99.9,Pago
4411,426,PIX,99.9,Pendente
4412,4560,Cartão,150.0,Pago
4413,1914,Boleto,150.0,Pago
4414,346,PIX,250.0,Estornado
4415,1364,Boleto,99.9,Pendente
4416,2536,PIX,99.9,Pendente
4417,3785,Cartão,250.0,Estornado
4418,3847,PIX,150.0,Pendente
4419,4556,Boleto,250.0,Estornado
4420,3127,Cartão,250.0,Pendente
4421,3255,Boleto,99.9,Estornado
4422,1950,Boleto,150.0,Pago
4423,49,PIX,150.0,Estornado
4424,3177,Boleto,99.9,Estornado
