entrega_id,pedido_id,transportadora,data_envio,data_entrega,frete
1695,445,LogX,2025-03-31,2025-03-29,20
1696,4960,LogX,2025-06-12,2025-06-11,35
1697,4317,Correios,2025-02-27,2025-03-03,-5
1698,2354,Correios,2025-03-06,2025-03-12,-5
1699,1521,LogX,2025-03-13,2025-03-22,20
1700,3940,Correios,2025-05-18,2025-05-20,35
1701,8,Correios,2025-04-15,2025-04-18,20
1702,1892,Correios,2025-02-03,2025-02-07,35
1703,14,LogX,2025-05-30,2025-05-30,20
1704,2463,Correios,2025-06-20,2025-06-20,35
1705,4023,LogX,2025-05-21,2025-05-30,-5
1706,3222,LogX,2025-02-08,2025-02-08,-5
1707,1528,LogX,2025-03-21,2025-03-29,35
1708,3991,LogX,2025-06-19,2025-06-18,20
1709,1879,LogX,2025-04-21,2025-04-30,20
1710,620,LogX,2025-01-27,2025-02-02,20
1711,478,LogX,2025-05-06,2025-05-10,20
1712,4605,LogX,2025-06-14,2025-06-18,35
1713,4309,LogX,2025-06-28,2025-07-02,20
1714,4475,LogX,2025-04-13,2025-04-18,35
1715,4199,LogX,2025-02-25,2025-03-05,35
1716,1933,LogX,2025-01-09,2025-01-08,20
1717,2809,Correios,2025-02-04,2025-02-08,-5
1718,3146,LogX,2025-03-02,2025-03-01,-5
1719,3369,LogX,2025-06-25,2025-07-05,20
1720,2270,LogX,2025-03-08,2025-03-11,20
1721,2441,Correios,2025-04-09,2025-04-14,35
1722,2318,Correios,2025-02-21,2025-02-21,-5
1723,1549,Correios,2025-01-26,2025-02-01,-5
1724,493,Correios,2025-05-07,2025-05-05,-5
1725,215,LogX,2025-05-19,2025-05-18,-5
1726,145,LogX,2025-06-19,2025-06-20,20
1727,239,Correios,2025-04-12,2025-04-17,20
1728,1486,Correios,2025-03-30,2025-03-29,20
1729,842,LogX,2025-03-08,2025-03-09,20
1730,4813,LogX,2025-02-20,2025-02-24,20
1731,2708,Correios,2025-05-25,2025-05-29,35
1732,4591,LogX,2025-01-06,2025-01-05,-5
1733,1648,Correios,2025-03-03,2025-03-12,35
1734,4631,Correios,2025-06-12,2025-06-21,20
1735,4092,Correios,2025-05-27,2025-05-26,35
1736,3075,LogX,2025-02-14,2025-02-23,35
1737,1367,LogX,2025-01-07,2025-01-16,20
1738,2927,LogX,2025-06-21,2025-07-01,-5
1739,213,Correios,2025-04-26,2025-05-04,-5
1740,952,Correios,2025-06-14,2025-06-19,20
1741,1641,Correios,2025-01-18,2025-01-16,-5
1742,3987,Correios,2025-02-16,2025-02-26,35
1743,4058,Correios,2025-02-24,2025-02-27,35
1744,1290,Correios,2025-03-03,2025-03-03,35
1745,2218,LogX,2025-01-03,2025-01-08,35
1746,1766,Correios,2025-05-26,2025-05-27,20
1747,526,LogX,2025-05-06,2025-05-09,35
1748,1560,Correios,2025-01-16,2025-01-25,20
1749,1358,Correios,2025-01-18,2025-01-17,35
1750,2254,Correios,2025-05-17,2025-05-27,-5
1751,585,Correios,2025-05-24,2025-06-03,20
1752,4232,Correios,2025-05-30,2025-06-04,35
1753,2960,Correios,2025-04-23,2025-04-26,20
1754,4727,Correios,2025-03-21,2025-03-25,35
1755,1655,LogX,2025-02-15,2025-02-19,35
1756,2915,Correios,2025-01-02,2025-01-10,20
1757,2771,LogX,2025-02-23,2025-03-03,-5
1758,4378,Correios,2025-02-06,2025-02-06,-5
1759,1899,Correios,2025-05-23,2025-05-21,35
1760,3374,LogX,2025-03-16,2025-03-17,20
1761,558,Correios,2025-05-06,2025-05-08,35
1762,3887,Correios,2025-06-29,2025-06-29,20
1763,4503,LogX,2025-06-17,2025-06-19,-5
1764,3684,Correios,2025-03-29,2025-03-30,20
1765,1475,Correios,2025-03-28,2025-03-29,35
1766,1039,Correios,2025-03-06,2025-03-15,-5
1767,1220,Correios,2025-06-25,2025-06-27,-5
1768,4822,LogX,2025-05-29,2025-06-04,20
1769,81,LogX,2025-02-03,2025-02-03,20
1770,4083,LogX,2025-04-23,2025-04-23,35
1771,3310,Correios,2025-02-17,2025-02-15,20
1772,4906,Correios,2025-04-12,2025-04-17,35
1773,2173,Correios,2025-03-10,2025-03-08,20
1774,409,Correios,2025-04-14,2025-04-21,35
1775,1278,Correios,2025-06-29,2025-06-30,20
1776,1146,LogX,2025-02-08,2025-02-13,-5
1777,541,Correios,2025-06-05,2025-06-15,-5
1778,4457,LogX,2025-02-14,2025-02-21,-5
1779,1892,LogX,2025-06-24,2025-06-25,35
1780,2739,LogX,2025-02-28,2025-03-09,35
1781,1889,LogX,2025-03-05,2025-03-05,-5
1782,1237,Correios,2025-04-11,2025-04-14,35
1783,4160,Correios,2025-06-09,2025-06-14,20
1784,1026,LogX,2025-05-04,2025-05-06,20
1785,652,LogX,2025-02-05,2025-02-08,-5
1786,2080,LogX,2025-06-26,2025-06-25,35
1787,4021,Correios,2025-06-14,2025-06-22,20
1788,1851,Correios,2025-01-23,2025-02-01,20
1789,2838,LogX,2025-02-15,2025-02-18,35
1790,890,Correios,2025-01-16,2025-01-23,35
1791,2434,Correios,2025-04-23,2025-04-28,-5
1792,4302,Correios,2025-06-05,2025-06-06,-5
1793,781,Correios,2025-05-06,2025-05-06,35
1794,1073,LogX,2025-04-13,2025-04-23,-5
1795,1872,Correios,2025-06-08,2025-06-15,20
1796,4084,Correios,2025-05-25,2025-05-30,35
1797,907,Correios,2025-01-03,2025-01-05,35
1798,2446,Correios,2025-04-02,2025-04-06,35
1799,639,LogX,2025-05-27,2025-06-06,-5
1800,4287,Correios,2025-04-11,2025-04-15,20
1801,3000,LogX,2025-01-26,2025-01-24,35
1802,2784,Correios,2025-06-03,2025-06-13,35
1803,2027,LogX,2025-02-15,2025-02-24,-5
1804,3769,LogX,2025-05-18,2025-05-26,35
1805,589,LogX,2025-04-03,2025-04-03,20
1806,4960,Correios,2025-03-01,2025-03-10,-5
1807,3094,Correios,2025-01-08,2025-01-15,35
1808,844,LogX,2025-06-21,2025-06-27,-5
1809,4936,LogX,2025-04-19,2025-04-27,-5
1810,1686,Correios,2025-05-01,2025-04-30,-5
1811,3874,Correios,2025-01-16,2025-01-14,35
1812,3861,Correios,2025-06-28,2025-06-28,20
1813,3131,Correios,2025-03-22,2025-04-01,20
1814,1938,LogX,2025-02-11,2025-02-18,35
1815,4037,LogX,2025-06-23,2025-07-02,-5
1816,2245,LogX,2025-03-28,2025-03-31,35
1817,4602,LogX,2025-02-05,2025-02-12,35
1818,4157,Correios,2025-06-25,2025-06-24,35
1819,2948,Correios,2025-04-01,2025-03-30,20
1820,4724,LogX,2025-04-13,2025-04-11,-5
1821,4761,LogX,2025-06-22,2025-06-21,-5
1822,4034,LogX,2025-05-27,2025-05-28,-5
1823,4404,LogX,2025-03-05,2025-03-04,20
1824,1292,LogX,2025-01-30,2025-02-09,20
1825,2327,Correios,2025-03-19,2025-03-26,20
1826,907,Correios,2025-06-08,2025-06-12,-5
1827,213,LogX,2025-04-23,2025-05-03,35
1828,3011,LogX,2025-06-01,2025-06-03,-5
1829,1005,Correios,2025-04-02,2025-04-08,35
1830,2874,LogX,2025-05-27,2025-05-26,-5
1831,4282,Correios,2025-06-04,2025-06-07,35
1832,2215,Correios,2025-03-11,2025-03-12,35
1833,229,LogX,2025-04-22,2025-04-24,35
1834,790,Correios,2025-04-21,2025-04-19,-5
1835,1123,LogX,2025-04-02,2025-04-11,35
1836,4121,Correios,2025-05-13,2025-05-18,-5
1837,1599,Correios,2025-05-13,2025-05-15,-5
1838,112,Correios,2025-04-28,2025-05-07,-5
1839,620,LogX,2025-01-08,2025-01-16,20
1840,2669,Correios,2025-02-20,2025-02-27,20
1841,2438,Correios,2025-06-21,2025-06-28,35
1842,4415,LogX,2025-06-16,2025-06-22,35
1843,2921,LogX,2025-05-31,2025-06-08,20
1844,2912,LogX,2025-01-12,2025-01-15,-5
1845,2324,Correios,2025-02-01,2025-02-10,20
1846,2620,LogX,2025-06-16,2025-06-20,20
1847,3726,Correios,2025-05-31,2025-05-29,20
1848,936,Correios,2025-06-16,2025-06-18,-5
1849,915,Correios,2025-03-02,2025-03-09,35
1850,4615,LogX,2025-03-30,2025-04-09,-5
1851,3775,LogX,2025-01-04,2025-01-11,-5
1852,3921,LogX,2025-04-06,2025-04-15,35
1853,2615,LogX,2025-02-05,2025-02-13,20
1854,2861,LogX,2025-02-03,2025-02-12,-5
1855,3722,LogX,2025-05-25,2025-05-26,35
1856,1686,LogX,2025-04-27,2025-05-04,35
1857,2896,Correios,2025-02-07,2025-02-13,-5
1858,1516,LogX,2025-03-26,2025-03-30,35
1859,2456,Correios,2025-06-16,2025-06-25,20
1860,2258,LogX,2025-03-13,2025-03-14,20
1861,962,LogX,2025-02-19,2025-02-23,35
1862,2727,LogX,2025-04-28,2025-04-29,20
1863,3351,Correios,2025-01-29,2025-02-06,20
1864,4443,LogX,2025-04-16,2025-04-22,20
1865,3360,LogX,2025-05-06,2025-05-09,35
1866,1547,Correios,2025-05-16,2025-05-25,-5
1867,4535,Correios,2025-02-16,2025-02-14,35
1868,481,LogX,2025-06-09,2025-06-11,35
1869,1807,LogX,2025-01-13,2025-01-12,20
1870,245,Correios,2025-06-12,2025-06-18,20
1871,1594,LogX,2025-05-05,2025-05-05,-5
1872,3922,LogX,2025-04-20,2025-04-20,35
1873,4056,LogX,2025-04-24,2025-04-28,-5
1874,3067,LogX,2025-01-07,2025-01-08,-5
1875,845,Correios,2025-04-14,2025-04-14,20
1876,1398,Correios,2025-04-22,2025-04-20,20
1877,3050,Correios,2025-04-25,2025-04-28,20
1878,4992,LogX,2025-02-23,2025-02-24,20
1879,133,LogX,2025-05-02,2025-05-02,20
1880,2683,Correios,2025-05-24,2025-06-02,-5
1881,2665,LogX,2025-03-15,2025-03-13,35
1882,4940,Correios,2025-03-11,2025-03-09,20
1883,4896,Correios,2025-06-26,2025-07-04,35
1884,1652,Correios,2025-06-23,2025-07-02,-5
1885,670,LogX,2025-06-16,2025-06-16,-5
1886,1953,Correios,2025-03-21,2025-03-21,35
1887,2012,Correios,2025-01-25,2025-01-28,35
1888,3788,LogX,2025-01-28,2025-02-03,-5
1889,667,Correios,2025-05-28,2025-06-01,-5
1890,2261,LogX,2025-04-16,2025-04-18,-5
1891,2378,LogX,2025-06-13,2025-06-12,20
1892,1057,Correios,2025-06-01,2025-06-07,-5
1893,546,Correios,2025-03-28,2025-04-03,35
1894,32,Correios,2025-04-02,2025-03-31,35
1895,2440,LogX,2025-01-19,2025-01-19,35
1896,22,Correios,2025-01-25,2025-02-02,-5
1897,1784,Correios,2025-03-16,2025-03-17,-5
1898,2433,LogX,2025-02-23,2025-03-04,-5
1899,1116,LogX,2025-02-19,2025-02-23,-5
1900,1056,LogX,2025-06-05,2025-06-10,-5
1901,4560,LogX,2025-01-14,2025-01-20,-5
1902,2969,LogX,2025-05-30,2025-06-04,-5
1903,1718,LogX,2025-04-19,2025-04-27,20
1904,4860,LogX,2025-05-21,2025-05-22,20
1905,2872,Correios,2025-04-21,2025-04-20,35
1906,2315,LogX,2025-05-21,2025-05-30,-5
1907,976,Correios,2025-05-12,2025-05-10,-5
1908,340,Correios,2025-02-05,2025-02-15,35
1909,1960,LogX,2025-06-10,2025-06-15,-5
1910,4804,Correios,2025-04-06,2025-04-10,20
1911,2773,Correios,2025-04-26,2025-05-04,35
1912,4576,LogX,2025-05-04,2025-05-05,20
1913,2006,LogX,2025-02-15,2025-02-20,-5
1914,12,Correios,2025-01-27,2025-02-04,-5
1915,3228,LogX,2025-05-23,2025-05-25,20
1916,3593,Correios,2025-04-17,2025-04-25,20
1917,3576,Correios,2025-05-06,2025-05-14,20
1918,1836,Correios,2025-01-01,2025-01-06,20
1919,1789,Correios,2025-02-07,2025-02-07,-5
1920,1240,Correios,2025-03-08,2025-03-11,20
1921,393,LogX,2025-02-01,2025-02-05,-5
1922,1170,Correios,2025-03-17,2025-03-26,-5
1923,2551,LogX,2025-04-08,2025-04-08,35
1924,1130,Correios,2025-05-03,2025-05-10,-5
1925,4787,LogX,2025-03-08,2025-03-08,-5
1926,2523,Correios,2025-04-29,2025-05-09,20
1927,3297,Correios,2025-01-29,2025-02-03,35
1928,3118,Correios,2025-03-20,2025-03-29,-5
1929,2111,LogX,2025-05-30,2025-06-08,-5
1930,4897,Correios,2025-01-26,2025-02-02,35
1931,4858,LogX,2025-02-09,2025-02-08,-5
1932,3236,LogX,2025-06-06,2025-06-09,35
1933,1895,Correios,2025-06-13,2025-06-18,-5
1934,3217,Correios,2025-02-15,2025-02-15,35
1935,1824,LogX,2025-01-16,2025-01-14,20
1936,908,LogX,2025-03-23,2025-04-01,20
1937,4379,LogX,2025-01-29,2025-02-03,20
1938,4437,LogX,2025-01-14,2025-01-14,20
1939,1053,Correios,2025-04-23,2025-04-23,20
1940,4054,Correios,2025-06-29,2025-06-27,20
1941,604,Correios,2025-01-15,2025-01-17,-5
1942,3722,LogX,2025-05-25,2025-06-02,20
1943,350,LogX,2025-02-17,2025-02-22,-5
1944,96,LogX,2025-04-11,2025-04-12,35
1945,734,LogX,2025-05-03,2025-05-09,35
1946,3362,Correios,2025-03-20,2025-03-28,20
1947,161,Correios,2025-01-18,2025-01-17,35
1948,4798,Correios,2025-02-11,2025-02-13,35
1949,4462,LogX,2025-02-21,2025-03-03,20
1950,3264,LogX,2025-02-06,2025-02-15,35
1951,1442,LogX,2025-06-29,2025-06-28,20
1952,1579,Correios,2025-05-28,2025-05-26,20
1953,4215,Correios,2025-05-07,2025-05-14,35
1954,4290,LogX,2025-05-28,2025-06-06,35
1955,3873,Correios,2025-06-16,2025-06-23,20
1956,2500,LogX,2025-06-13,2025-06-22,-5
1957,770,LogX,2025-03-07,2025-03-14,-5
1958,4274,LogX,2025-06-04,2025-06-14,20
1959,4233,Correios,2025-03-01,2025-03-09,20
1960,43,LogX,2025-05-07,2025-05-10,20
1961,566,Correios,2025-02-13,2025-02-11,-5
1962,4330,LogX,2025-03-19,2025-03-19,35
1963,4631,LogX,2025-04-07,2025-04-14,20
1964,1154,LogX,2025-05-24,2025-05-28,35
1965,1431,LogX,2025-06-13,2025-06-15,35
1966,3077,LogX,2025-06-21,2025-06-28,20
1967,334,Correios,2025-02-11,2025-02-09,-5
1968,4832,Correios,2025-04-03,2025-04-10,20
1969,1638,Correios,2025-03-27,2025-04-06,20
1970,498,LogX,2025-05-13,2025-05-11,35
1971,2914,LogX,2025-03-12,2025-03-16,-5
1972,2686,Correios,2025-02-26,2025-02-24,20
1973,3089,Correios,2025-06-02,2025-06-03,35
1974,3313,LogX,2025-03-21,2025-03-29,35
1975,1689,Correios,2025-04-08,2025-04-08,20
1976,200,LogX,2025-05-26,2025-05-28,20
1977,3432,LogX,2025-03-25,2025-03-30,20
1978,4493,Correios,2025-06-17,2025-06-22,35
1979,130,Correios,2025-01-30,2025-02-04,35
1980,130,LogX,2025-01-15,2025-01-24,-5
1981,4935,Correios,2025-03-23,2025-03-22,20
1982,3870,Correios,2025-06-09,2025-06-07,-5
1983,1365,Correios,2025-05-16,2025-05-23,20
1984,970,Correios,2025-05-16,2025-05-20,-5
1985,4603,Correios,2025-04-09,2025-04-17,20
1986,1478,Correios,2025-06-01,2025-06-01,-5
1987,2440,Correios,2025-01-26,2025-01-31,20
1988,1930,LogX,2025-01-29,2025-02-01,-5
1989,1687,Correios,2025-01-28,2025-01-31,20
1990,1438,Correios,2025-06-04,2025-06-06,20
1991,2022,LogX,2025-03-05,2025-03-07,20
1992,2843,Correios,2025-04-21,2025-04-19,35
1993,1045,Correios,2025-05-01,2025-05-11,20
1994,3898,LogX,2025-06-26,2025-06-27,20
1995,1378,LogX,2025-04-25,2025-04-29,35
1996,2461,LogX,2025-02-03,2025-02-07,35
1997,3238,Correios,2025-04-23,2025-04-27,20
1998,3539,Correios,2025-06-02,2025-06-03,-5
1999,1880,LogX,2025-02-24,2025-03-06,35
2000,1562,LogX,2025-02-24,2025-02-27,35
2001,3891,LogX,2025-04-07,2025-04-17,20
2002,689,LogX,2025-04-14,2025-04-17,35
2003,1881,LogX,2025-01-14,2025-01-24,35
2004,1535,LogX,2025-05-09,2025-05-08,20
2005,2396,LogX,2025-06-16,2025-06-15,-5
2006,853,Correios,2025-01-22,2025-01-28,35
2007,1201,LogX,2025-06-28,2025-07-07,20
2008,219,Correios,2025-05-12,2025-05-22,20
2009,3112,LogX,2025-04-24,2025-04-30,-5
2010,2317,LogX,2025-04-07,2025-04-14,35
2011,2479,LogX,2025-01-31,2025-01-29,-5
2012,3986,LogX,2025-02-28,2025-03-03,20
2013,1353,LogX,2025-01-03,2025-01-09,20
2014,1485,Correios,2025-06-27,2025-07-01,20
2015,3436,Correios,2025-05-16,2025-05-20,35
2016,3444,Correios,2025-04-09,2025-04-12,-5
2017,2514,LogX,2025-04-18,2025-04-19,20
2018,4440,Correios,2025-02-16,2025-02-23,35
2019,3885,LogX,2025-04-16,2025-04-16,-5
2020,36,LogX,2025-04-18,2025-04-20,-5
2021,3013,Correios,2025-05-04,2025-05-11,-5
2022,790,Correios,2025-02-05,2025-02-15,35
2023,983,Correios,2025-03-22,2025-03-28,-5
2024,4146,Correios,2025-05-25,2025-05-24,20
2025,1820,LogX,2025-06-02,2025-06-06,35
2026,590,LogX,2025-01-17,2025-01-27,-5
2027,3250,Correios,2025-04-09,2025-04-19,35
2028,4071,Correios,2025-02-10,2025-02-08,-5
2029,3978,LogX,2025-04-11,2025-04-12,-5
2030,1919,LogX,2025-01-24,2025-02-03,35
2031,1982,Correios,2025-03-13,2025-03-20,35
2032,1677,LogX,2025-01-14,2025-01-24,-5
2033,1049,LogX,2025-01-14,2025-01-23,-5
2034,3600,LogX,2025-03-26,2025-03-25,35
2035,622,Correios,2025-05-01,2025-05-04,35
2036,1652,LogX,2025-03-01,2025-03-04,20
2037,4623,LogX,2025-04-06,2025-04-04,20
2038,3696,LogX,2025-02-08,2025-02-09,-5
2039,3001,Correios,2025-06-14,2025-06-13,20
2040,2455,Correios,2025-01-22,2025-01-25,-5
2041,3074,Correios,2025-05-09,2025-05-17,-5
2042,4574,Correios,2025-01-03,2025-01-10,35
2043,4325,LogX,2025-06-10,2025-06-20,35
2044,4529,Correios,2025-06-17,2025-06-16,20
2045,2479,Correios,2025-03-30,2025-04-08,20
2046,1333,Correios,2025-04-09,2025-04-10,20
2047,1536,LogX,2025-03-02,2025-03-05,20
2048,4352,LogX,2025-06-05,2025-06-14,20
2049,1834,LogX,2025-04-10,2025-04-09,-5
2050,618,Correios,2025-06-07,2025-06-12,35
2051,4452,Correios,2025-05-26,2025-05-31,-5
2052,2480,Correios,2025-01-13,2025-01-12,35
2053,1033,LogX,2025-03-26,2025-04-05,-5
2054,1348,Correios,2025-05-11,2025-05-20,35
2055,1866,Correios,2025-05-14,2025-05-15,-5
2056,1404,Correios,2025-02-23,2025-03-03,35
2057,2548,Correios,2025-02-17,2025-02-24,35
2058,4622,Correios,2025-06-16,2025-06-18,20
2059,1910,LogX,2025-03-14,2025-03-12,20
2060,1354,Correios,2025-04-13,2025-04-23,20
2061,2555,LogX,2025-04-16,2025-04-19,35
2062,2535,LogX,2025-03-01,2025-02-27,20
2063,182,LogX,2025-02-11,2025-02-14,-5
2064,3180,LogX,2025-04-21,2025-04-26,20
2065,990,LogX,2025-01-05,2025-01-07,35
2066,4341,Correios,2025-06-28,2025-07-03,35
2067,1716,Correios,2025-06-13,2025-06-16,35
2068,804,Correios,2025-03-15,2025-03-13,35
2069,42,Correios,2025-05-23,2025-05-29,20
2070,719,LogX,2025-01-15,2025-01-16,20
2071,2795,Correios,2025-04-10,2025-04-08,20
2072,3936,Correios,2025-06-04,2025-06-12,35
2073,1002,LogX,2025-03-26,2025-03-24,-5
2074,3507,LogX,2025-06-02,2025-06-01,35
2075,3485,LogX,2025-05-29,2025-06-08,20
2076,4123,Correios,2025-03-24,2025-03-23,35
2077,4210,Correios,2025-06-13,2025-06-11,35
2078,3464,LogX,2025-03-21,2025-03-29,20
2079,234,Correios,2025-03-27,2025-04-03,20
2080,3214,LogX,2025-04-16,2025-04-18,20
2081,4495,LogX,2025-01-15,2025-01-19,35
2082,773,Correios,2025-03-16,2025-03-19,-5
2083,287,LogX,2025-04-15,2025-04-24,20
2084,4255,Correios,2025-01-10,2025-01-14,20
2085,4888,Correios,2025-03-05,2025-03-08,20
2086,3885,Correios,2025-03-12,2025-03-21,-5
2087,3178,Correios,2025-04-18,2025-04-16,35
2088,4542,LogX,2025-06-24,2025-06-30,35
2089,3345,LogX,2025-02-26,2025-03-01,35
2090,1968,Correios,2025-04-26,2025-04-24,35
2091,2720,LogX,2025-01-22,2025-01-25,20
2092,621,LogX,2025-06-06,2025-06-16,20
2093,36,LogX,2025-02-14,2025-02-13,-5
2094,4124,Correios,2025-05-04,2025-05-10,20
2095,1086,LogX,2025-05-13,2025-05-12,35
2096,4097,LogX,2025-06-21,2025-06-22,20
2097,1969,Correios,2025-03-18,2025-03-21,35
2098,2870,LogX,2025-06-03,2025-06-09,20
2099,3846,LogX,2025-06-15,2025-06-22,35
2100,1269,Correios,2025-06-14,2025-06-13,35
2101,3838,Correios,2025-06-23,2025-07-03,-5
2102,4221,Correios,2025-02-06,2025-02-08,-5
2103,4635,LogX,2025-01-04,2025-01-10,35
2104,2940,LogX,2025-03-08,2025-03-08,35
2105,477,Correios,2025-06-27,2025-06-26,35
2106,2588,LogX,2025-05-16,2025-05-24,35
2107,243,Correios,2025-02-24,2025-03-06,-5
2108,2644,LogX,2025-06-06,2025-06-06,20
2109,237,Correios,2025-01-04,2025-01-10,-5
2110,260,LogX,2025-05-02,2025-05-05,35
2111,710,LogX,2025-06-04,2025-06-09,20
2112,4575,Correios,2025-01-02,2025-01-12,-5
2113,4442,LogX,2025-06-07,2025-06-11,-5
2114,4984,LogX,2025-05-18,2025-05-26,20
2115,3517,LogX,2025-01-28,2025-02-01,20
2116,4978,Correios,2025-02-09,2025-02-19,-5
2117,463,Correios,2025-03-29,2025-04-02,20
2118,3875,Correios,2025-01-12,2025-01-14,35
2119,155,Correios,2025-04-15,2025-04-19,20
2120,3831,LogX,2025-02-05,2025-02-04,-5
2121,4825,Correios,2025-03-18,2025-03-20,35
2122,3590,Correios,2025-03-13,2025-03-21,20
2123,3359,Correios,2025-02-13,2025-02-14,-5
2124,3376,Correios,2025-06-19,2025-06-27,35
2125,4009,LogX,2025-02-04,2025-02-06,35
2126,4321,Correios,2025-06-09,2025-06-15,35
2127,3100,Correios,2025-06-22,2025-06-23,35
2128,793,LogX,2025-06-19,2025-06-20,20
2129,1313,Correios,2025-05-30,2025-06-02,20
2130,2155,LogX,2025-04-11,2025-04-20,35
2131,1988,LogX,2025-05-09,2025-05-17,35
2132,2149,Correios,2025-01-09,2025-01-10,35
2133,3574,Correios,2025-05-14,2025-05-23,-5
2134,481,LogX,2025-01-03,2025-01-10,20
2135,1730,Correios,2025-03-20,2025-03-29,20
2136,42,LogX,2025-03-02,2025-03-09,35
2137,886,Correios,2025-03-08,2025-03-08,35
2138,4667,LogX,2025-01-09,2025-01-13,35
2139,140,LogX,2025-04-11,2025-04-20,20
2140,3484,Correios,2025-01-12,2025-01-22,-5
2141,580,LogX,2025-02-06,2025-02-12,-5
2142,4856,LogX,2025-03-21,2025-03-26,-5
2143,560,LogX,2025-01-21,2025-01-25,20
2144,3293,LogX,2025-03-02,2025-03-07,35
2145,4082,Correios,2025-01-13,2025-01-17,-5
2146,1053,LogX,2025-02-26,2025-02-26,35
2147,3747,Correios,2025-01-26,2025-01-26,-5
2148,3332,LogX,2025-03-03,2025-03-03,-5
2149,1845,Correios,2025-04-13,2025-04-19,20
2150,4137,Correios,2025-01-26,2025-01-27,20
2151,1603,Correios,2025-05-24,2025-05-31,20
2152,3159,Correios,2025-01-23,2025-01-25,20
2153,2764,LogX,2025-04-20,2025-04-29,20
2154,4993,LogX,2025-06-25,2025-06-24,20
2155,2105,LogX,2025-03-28,2025-04-07,35
2156,223,Correios,2025-04-30,2025-04-28,20
2157,3722,Correios,2025-03-18,2025-03-22,35
2158,2348,Correios,2025-06-15,2025-06-14,35
2159,4583,Correios,2025-06-01,2025-05-30,-5
2160,97,LogX,2025-03-15,2025-03-20,20
2161,392,LogX,2025-05-12,2025-05-11,20
2162,3984,Correios,2025-01-19,2025-01-20,-5
2163,2544,Correios,2025-05-20,2025-05-20,20
2164,3575,LogX,2025-06-06,2025-06-14,20
2165,3471,LogX,2025-06-29,2025-07-05,20
2166,4962,LogX,2025-02-15,2025-02-14,20
2167,1940,LogX,2025-06-26,2025-06-24,20
2168,3805,LogX,2025-01-04,2025-01-05,20
2169,3137,Correios,2025-01-29,2025-01-31,20
2170,3924,LogX,2025-03-20,2025-03-23,20
2171,704,LogX,2025-01-31,2025-01-29,-5
2172,33,LogX,2025-01-06,2025-01-07,-5
2173,125,LogX,2025-05-10,2025-05-11,-5
2174,4868,LogX,2025-03-10,2025-03-20,20
2175,6,LogX,2025-04-17,2025-04-19,-5
2176,4155,LogX,2025-04-02,2025-03-31,20
2177,4413,LogX,2025-06-15,2025-06-19,35
2178,2054,Correios,2025-03-21,2025-03-25,35
2179,4646,Correios,2025-02-08,2025-02-06,20
2180,3818,Correios,2025-01-04,2025-01-04,20
2181,3095,Correios,2025-02-26,2025-03-06,-5
2182,4879,Correios,2025-01-12,2025-01-10,20
2183,1817,Correios,2025-04-20,2025-04-28,-5
2184,1649,Correios,2025-04-17,2025-04-16,20
2185,512,Correios,2025-03-23,2025-04-01,20
2186,338,Correios,2025-01-16,2025-01-24,-5
2187,2031,Correios,2025-05-20,2025-05-22,35
2188,4782,LogX,2025-02-09,2025-02-18,-5
2189,2485,LogX,2025-04-06,2025-04-14,35
2190,822,Correios,2025-02-13,2025-02-12,35
2191,3715,LogX,2025-01-24,2025-01-30,35
2192,4421,Correios,2025-03-27,2025-04-06,20
2193,2295,Correios,2025-05-28,2025-05-30,20
2194,4865,LogX,2025-03-07,2025-03-05,20
2195,2491,LogX,2025-05-05,2025-05-11,-5
2196,3703,LogX,2025-04-13,2025-04-17,20
2197,4984,LogX,2025-05-20,2025-05-30,35
2198,246,Correios,2025-04-09,2025-04-13,-5
2199,1137,LogX,2025-06-30,2025-07-10,35
2200,4976,Correios,2025-04-09,2025-04-17,20
2201,3116,LogX,2025-03-11,2025-03-16,-5
2202,4467,Correios,2025-04-05,2025-04-08,-5
2203,974,LogX,2025-06-13,2025-06-13,-5
2204,2071,Correios,2025-06-27,2025-07-06,-5
2205,595,LogX,2025-03-17,2025-03-23,35
2206,1094,Correios,2025-02-24,2025-03-01,35
2207,1377,Correios,2025-03-18,2025-03-27,20
2208,44,LogX,2025-05-09,2025-05-17,-5
2209,2431,LogX,2025-02-16,2025-02-20,-5
2210,1985,LogX,2025-05-01,2025-05-03,35
2211,1754,LogX,2025-01-21,2025-01-25,35
2212,4348,Correios,2025-04-02,2025-04-01,20
2213,2050,Correios,2025-06-11,2025-06-11,35
2214,1491,LogX,2025-04-15,2025-04-19,35
2215,4305,Correios,2025-02-13,2025-02-22,35
2216,3640,LogX,2025-06-25,2025-07-03,35
2217,3352,LogX,2025-03-30,2025-04-08,-5
2218,1750,Correios,2025-04-19,2025-04-21,35
2219,1908,LogX,2025-02-21,2025-02-19,-5
2220,2101,LogX,2025-01-11,2025-01-17,20
2221,155,LogX,2025-04-14,2025-04-16,35
2222,3915,LogX,2025-04-21,2025-05-01,35
2223,1472,LogX,2025-02-07,2025-02-14,35
2224,3800,LogX,2025-04-27,2025-04-28,35
2225,4409,LogX,2025-03-18,2025-03-28,35
2226,3991,Correios,2025-04-16,2025-04-15,35
2227,3077,Correios,2025-03-06,2025-03-08,20
2228,4301,Correios,2025-01-26,2025-02-05,-5
2229,3895,Correios,2025-04-17,2025-04-19,20
