pedido_id,cliente_id,produto_id,quantidade,valor_unitario,desconto,data_pedido,status
1817,178,20,3,150.0,120,11/06/2025,Enviado
1819,413,77,5,150.0,10,15/04/2025,Cancelado
1820,457,16,5,200.0,120,2025-01-26,Cancelado
1821,343,99,5,150.0,10,2025-02-09,Cancelado
1822,182,10,1,150.0,0,21/03/2025,Enviado
1823,54,59,3,150.0,120,2025-03-10,Cancelado
1824,375,100,2,150.0,0,2025-03-19,Pago
1825,230,53,5,200.0,120,2025-06-04,Cancelado
1826,439,81,5,150.0,10,18/02/2025,Cancelado
1827,123,6,3,200.0,120,2025-04-03,Cancelado
1828,213,15,4,200.0,120,27/02/2025,Pago
1829,451,87,5,99.9,0,19/01/2025,Enviado
1830,160,31,3,99.9,120,2025-04-05,Pago
1831,352,66,5,99.9,10,13/04/2025,Enviado
1832,48,53,5,200.0,0,15/06/2025,Pago
1833,57,10,2,200.0,120,27/02/2025,Enviado
1834,438,54,1,99.9,0,2025-03-23,Enviado
1835,162,90,5,150.0,0,05/06/2025,Enviado
1836,386,63,4,200.0,0,16/06/2025,Pago
1837,74,48,1,99.9,120,2025-06-08,Pago
1838,271,100,3,200.0,120,2025-05-12,Enviado
1839,445,96,3,99.9,10,2025-05-06,Cancelado
1840,118,90,2,99.9,120,04/06/2025,Pago
1841,258,15,5,200.0,10,01/04/2025,Cancelado
1842,279,46,5,200.0,0,11/03/2025,Enviado
1843,346,70,1,99.9,10,22/05/2025,Enviado
1844,290,81,1,200.0,10,17/02/2025,Pago
1845,390,90,1,150.0,0,04/03/2025,Pago
1846,438,39,2,99.9,120,2025-03-26,Cancelado
1847,237,16,4,99.9,0,2025-05-30,Pago
1848,274,82,2,200.0,0,2025-01-11,Enviado
1849,380,52,5,150.0,120,2025-06-05,Enviado
1850,455,91,4,99.9,10,2025-06-19,Cancelado
1851,319,7,2,200.0,120,2025-01-02,Cancelado
1852,177,17,1,200.0,0,2025-03-04,Cancelado
1853,145,84,1,99.9,0,13/06/2025,Cancelado
1854,213,13,5,99.9,120,2025-04-20,Cancelado
1855,103,88,2,99.9,0,2025-06-01,Pago
1856,375,12,4,200.0,0,2025-04-14,Enviado
1857,424,3,3,150.0,10,2025-04-27,Enviado
1858,316,29,4,99.9,10,2025-06-13,Pago
1859,335,40,1,150.0,120,2025-02-07,Cancelado
1860,18,97,1,150.0,10,2025-02-16,Enviado
1861,376,57,3,99.9,10,29/05/2025,Cancelado
1862,344,30,4,99.9,0,23/03/2025,Cancelado
1863,22,54,4,99.9,10,03/03/2025,Cancelado
1864,92,23,4,150.0,10,2025-06-01,Cancelado
1865,122,49,5,150.0,0,15/03/2025,Cancelado
1866,41,61,4,150.0,120,2025-06-20,Pago
1867,142,37,2,99.9,10,2025-01-07,Pago
1868,2,5,3,99.9,0,08/04/2025,Cancelado
1869,249,30,3,200.0,120,22/05/2025,Pago
1870,100,22,1,150.0,10,07/01/2025,Cancelado
1871,188,80,2,99.9,10,2025-05-11,Enviado
1872,187,64,1,99.9,10,13/02/2025,Enviado
1873,424,63,4,99.9,10,2025-05-24,Pago
1874,373,78,1,150.0,0,2025-05-27,Pago
1875,283,6,4,99.9,120,2025-01-22,Pago
1876,12,60,1,200.0,0,2025-01-22,Pago
1877,139,17,4,99.9,10,02/06/2025,Enviado
1878,373,16,5,200.0,120,2025-03-25,Enviado
1879,460,41,5,200.0,0,2025-01-13,Cancelado
1880,412,69,3,150.0,0,26/04/2025,Pago
1881,231,75,1,200.0,10,28/02/2025,Enviado
1882,164,62,1,150.0,120,21/02/2025,Cancelado
1883,244,89,4,99.9,0,2025-05-29,Pago
1884,170,83,5,200.0,0,2025-03-09,Enviado
1885,335,3,1,200.0,0,21/01/2025,Pago
1886,61,24,5,200.0,10,2025-06-13,Cancelado
1887,334,69,1,99.9,120,08/04/2025,Cancelado
1888,296,65,3,99.9,120,05/05/2025,Pago
1889,14,15,4,150.0,0,2025-06-19,Pago
1890,335,95,3,200.0,120,06/02/2025,Pago
1891,49,51,3,150.0,10,02/01/2025,Cancelado
1892,42,58,4,99.9,120,27/06/2025,Cancelado
1893,280,64,2,200.0,0,19/06/2025,Enviado
1894,139,19,2,200.0,10,2025-01-29,Enviado
1895,498,9,5,200.0,120,2025-06-11,Cancelado
1896,192,10,2,99.9,10,12/02/2025,Pago
1897,287,6,1,200.0,0,19/06/2025,Pago
1898,468,76,5,99.9,10,2025-02-14,Enviado
1899,26,85,4,200.0,0,24/04/2025,Enviado
1900,446,80,5,150.0,10,13/02/2025,Cancelado
1901,224,12,2,200.0,10,27/02/2025,Cancelado
1902,39,89,1,150.0,120,20/02/2025,Cancelado
1903,363,25,1,150.0,0,07/04/2025,Cancelado
1904,486,86,3,150.0,120,2025-06-14,Cancelado
1905,463,91,5,150.0,120,03/03/2025,Pago
1906,434,66,4,99.9,0,04/04/2025,Cancelado
1907,248,32,4,200.0,120,2025-06-10,Pago
1908,495,45,5,150.0,0,22/05/2025,Pago
1909,327,49,3,150.0,0,2025-03-23,Pago
1910,57,59,4,150.0,10,2025-01-11,Pago
1911,238,4,1,200.0,120,2025-01-28,Enviado
1912,460,51,3,150.0,120,18/03/2025,Enviado
1913,175,35,2,150.0,120,19/04/2025,Enviado
1914,300,12,1,200.0,10,16/03/2025,Cancelado
1915,395,23,1,99.9,120,2025-02-21,Pago
1916,118,53,5,200.0,0,02/01/2025,Cancelado
1917,356,96,3,200.0,10,02/06/2025,Enviado
1918,360,26,4,99.9,0,2025-06-07,Cancelado
1919,177,57,3,200.0,10,01/01/2025,Enviado
1920,48,58,4,99.9,120,2025-02-26,Cancelado
1921,439,47,4,99.9,10,2025-01-19,Cancelado
1922,482,66,4,99.9,10,20/04/2025,Enviado
1923,410,6,1,99.9,10,2025-06-07,Cancelado
1924,193,26,5,200.0,10,09/06/2025,Cancelado
1925,234,89,5,99.9,120,22/01/2025,Pago
1926,50,48,4,150.0,120,2025-01-08,Pago
1927,114,92,3,200.0,0,2025-01-19,Enviado
1928,20,70,1,150.0,0,25/03/2025,Enviado
1929,291,57,5,99.9,10,20/04/2025,Cancelado
1930,469,1,3,200.0,120,03/04/2025,Pago
1931,439,38,2,99.9,10,06/05/2025,Enviado
1932,205,95,4,99.9,0,2025-03-29,Cancelado
1933,366,6,4,150.0,0,2025-03-06,Enviado
1934,302,91,4,200.0,10,09/06/2025,Enviado
1935,477,32,1,150.0,120,2025-06-11,Cancelado
1936,476,22,1,200.0,0,2025-05-12,Enviado
1937,204,37,5,99.9,10,15/03/2025,Cancelado
1938,475,40,5,150.0,10,2025-04-19,Cancelado
1939,260,93,5,200.0,10,10/06/2025,Pago
1940,484,65,2,150.0,120,05/04/2025,Enviado
1941,470,74,4,99.9,120,19/04/2025,Enviado
1942,455,3,4,99.9,10,14/02/2025,Cancelado
1943,71,94,2,99.9,120,2025-04-24,Pago
1944,60,39,5,150.0,0,2025-02-20,Enviado
1945,111,96,1,150.0,120,22/04/2025,Pago
1946,434,74,3,200.0,120,30/04/2025,Pago
1947,358,71,5,200.0,0,16/02/2025,Cancelado
1948,267,16,2,200.0,120,13/02/2025,Cancelado
1949,355,42,3,99.9,10,04/05/2025,Cancelado
1950,486,61,2,150.0,0,18/01/2025,Enviado
1951,147,65,2,99.9,10,12/06/2025,Cancelado
1952,84,3,2,150.0,10,10/03/2025,Pago
1953,176,26,4,99.9,10,12/04/2025,Enviado
1954,115,18,2,200.0,10,03/03/2025,Enviado
1955,478,38,3,200.0,10,2025-06-16,Pago
1956,465,87,1,200.0,10,2025-04-10,Cancelado
1957,435,36,1,200.0,10,2025-01-22,Enviado
1958,205,90,4,150.0,120,07/06/2025,Enviado
1959,141,69,5,150.0,10,19/05/2025,Enviado
1960,243,59,2,99.9,10,2025-06-02,Enviado
1961,152,98,1,99.9,0,2025-03-20,Enviado
1962,122,25,5,99.9,0,23/01/2025,Pago
1963,418,39,4,99.9,120,2025-02-13,Enviado
1964,155,71,4,99.9,10,25/06/2025,Enviado
1965,391,17,1,150.0,0,31/05/2025,Enviado
1966,331,76,2,200.0,120,18/03/2025,Cancelado
1967,269,50,2,150.0,0,25/01/2025,Pago
1968,474,11,4,99.9,10,14/04/2025,Enviado
1969,57,45,3,150.0,0,2025-05-15,Pago
1970,402,62,2,150.0,10,23/05/2025,Enviado
1971,310,59,3,150.0,120,15/03/2025,Pago
1972,353,15,5,99.9,10,2025-06-20,Cancelado
1973,32,7,5,200.0,120,13/01/2025,Pago
1974,267,17,3,150.0,10,2025-04-10,Pago
1975,214,34,4,150.0,10,18/06/2025,Enviado
1976,335,22,2,150.0,0,04/04/2025,Enviado
1977,209,50,4,200.0,120,18/01/2025,Cancelado
1978,458,31,1,99.9,0,2025-06-29,Pago
1979,228,76,3,200.0,10,18/03/2025,Cancelado
1980,392,53,5,99.9,0,2025-02-13,Pago
1981,336,2,3,200.0,0,2025-06-23,Enviado
1982,399,56,2,200.0,10,21/04/2025,Enviado
1983,484,13,3,99.9,0,2025-04-13,Pago
1984,468,82,2,150.0,120,2025-05-20,Pago
1985,56,9,4,150.0,0,12/05/2025,Enviado
1986,104,71,5,150.0,10,16/03/2025,Pago
1987,199,9,2,150.0,10,28/02/2025,Pago
1988,349,38,2,150.0,120,22/04/2025,Cancelado
1989,324,2,2,150.0,120,2025-02-18,Enviado
1990,260,73,4,200.0,10,2025-03-25,Pago
1991,392,59,2,200.0,120,29/03/2025,Cancelado
1992,226,23,1,200.0,0,24/05/2025,Cancelado
1993,485,36,3,200.0,10,2025-06-28,Cancelado
1993,390,55,2,99.9,0,19/05/2025,Enviado
1995,414,87,1,200.0,120,2025-03-16,Enviado
1996,216,20,4,200.0,10,29/05/2025,Pago
1997,46,6,3,200.0,0,2025-06-07,Pago
1998,170,90,2,99.9,10,10/02/2025,Pago
1999,330,78,1,150.0,120,09/01/2025,Cancelado
2000,177,50,3,99.9,120,2025-01-29,Pago
2001,383,60,1,99.9,120,2025-06-01,Cancelado
2002,40,63,5,150.0,10,20/02/2025,Pago
2003,71,100,3,200.0,120,2025-05-31,Cancelado
2004,283,45,3,99.9,10,2025-04-18,Enviado
2005,231,35,3,200.0,120,2025-04-28,Enviado
2006,41,90,4,200.0,0,2025-04-19,Cancelado
2007,476,98,4,150.0,0,17/05/2025,Enviado
2008,167,72,2,150.0,10,2025-01-06,Cancelado
2009,371,35,4,99.9,0,03/04/2025,Enviado
2010,301,24,4,200.0,10,15/04/2025,Enviado
2011,175,86,3,200.0,10,21/01/2025,Cancelado
2012,192,35,3,99.9,120,2025-05-12,Cancelado
2013,44,7,3,200.0,0,25/05/2025,Enviado
2014,347,92,3,200.0,10,15/03/2025,Enviado
2015,456,13,5,150.0,0,18/01/2025,Cancelado
2016,404,60,4,200.0,120,27/01/2025,Pago
2017,327,26,4,99.9,120,07/02/2025,Cancelado
2018,223,56,1,200.0,120,2025-02-26,Enviado
2019,409,7,5,200.0,120,27/04/2025,Enviado
2020,364,52,3,99.9,10,08/05/2025,Enviado
2021,499,94,3,200.0,0,23/03/2025,Cancelado
2022,401,79,3,200.0,120,2025-05-28,Pago
2023,473,100,2,150.0,10,01/06/2025,Enviado
2024,427,35,1,200.0,10,17/02/2025,Pago
2025,181,28,2,200.0,120,25/06/2025,Enviado
2026,446,13,2,150.0,10,2025-05-24,Enviado
2027,166,26,2,99.9,10,2025-04-03,Enviado
2028,144,25,1,200.0,120,14/05/2025,Enviado
2029,156,30,2,99.9,10,09/03/2025,Cancelado
2030,154,87,1,150.0,120,2025-04-04,Pago
2031,344,26,1,150.0,0,2025-02-26,Enviado
2031,285,15,5,200.0,0,11/05/2025,Pago
2033,280,19,4,99.9,10,2025-06-14,Enviado
2034,103,47,5,150.0,120,11/03/2025,Cancelado
2035,119,55,1,150.0,0,2025-06-23,Enviado
2036,498,32,1,150.0,120,07/02/2025,Enviado
2037,145,22,2,150.0,120,2025-04-21,Pago
2038,132,89,1,200.0,10,24/02/2025,Pago
2039,15,9,2,150.0,10,15/02/2025,Cancelado
2040,168,16,1,200.0,0,13/01/2025,Cancelado
2041,441,73,3,200.0,0,2025-03-09,Cancelado
2042,273,37,2,200.0,120,2025-01-26,Pago
2043,69,61,3,200.0,0,2025-06-21,Enviado
2044,437,89,5,150.0,10,12/04/2025,Pago
2045,102,49,1,200.0,0,01/06/2025,Cancelado
2046,40,28,3,200.0,10,2025-01-21,Enviado
2047,469,2,4,150.0,10,2025-03-18,Pago
2048,244,30,3,99.9,0,2025-01-09,Enviado
2049,422,86,3,200.0,0,03/05/2025,Pago
2050,48,68,2,200.0,0,2025-05-24,Cancelado
2051,492,8,2,150.0,0,2025-02-21,Cancelado
2052,493,35,2,150.0,120,2025-03-26,Pago
2053,109,9,1,99.9,120,10/01/2025,Pago
2054,460,59,1,99.9,0,2025-02-20,Pago
2055,31,18,5,150.0,0,02/04/2025,Enviado
2056,82,10,5,99.9,10,2025-02-21,Enviado
2057,497,55,2,150.0,120,2025-06-17,Pago
2058,427,24,4,99.9,120,02/01/2025,Pago
2059,199,39,2,200.0,0,25/04/2025,Enviado
2060,171,16,4,150.0,0,02/06/2025,Cancelado
2061,2,49,3,150.0,10,2025-05-27,Enviado
2062,466,83,3,150.0,10,2025-03-02,Cancelado
2063,15,31,1,150.0,120,2025-02-08,Cancelado
2064,255,55,2,99.9,120,2025-01-27,Cancelado
2065,441,9,1,150.0,120,08/01/2025,Pago
2066,132,7,1,99.9,120,2025-01-13,Cancelado
2067,425,7,5,99.9,120,27/03/2025,Pago
2068,4,12,5,99.9,120,2025-04-25,Pago
2069,429,60,3,150.0,10,17/06/2025,Pago
2070,455,41,3,150.0,120,27/03/2025,Enviado
2071,125,44,1,150.0,10,18/06/2025,Enviado
2072,334,100,3,200.0,0,19/05/2025,Cancelado
2073,197,13,3,200.0,0,2025-04-22,Cancelado
2074,222,84,2,200.0,120,2025-06-26,Pago
2075,126,78,1,150.0,10,2025-01-31,Pago
2076,262,57,5,150.0,10,24/05/2025,Pago
2077,113,93,4,99.9,10,20/04/2025,Cancelado
2078,124,77,5,99.9,10,10/01/2025,Cancelado
2079,48,57,4,200.0,10,25/03/2025,Cancelado
2080,382,37,4,200.0,0,20/03/2025,Enviado
2081,245,98,5,200.0,0,2025-03-25,Pago
2082,120,74,3,99.9,10,31/03/2025,Cancelado
2083,372,17,4,99.9,10,22/06/2025,Pago
2084,107,46,3,150.0,120,2025-03-20,Pago
2085,272,16,5,150.0,10,2025-06-13,Pago
2086,50,9,3,150.0,0,14/05/2025,Cancelado
2087,359,25,4,99.9,0,2025-06-06,Cancelado
2088,382,9,2,99.9,10,2025-02-18,Pago
2089,426,63,2,99.9,10,05/01/2025,Pago
2090,305,32,3,99.9,10,26/06/2025,Cancelado
2091,1,2,2,99.9,10,21/05/2025,Pago
2092,422,44,2,150.0,0,2025-05-21,Enviado
2093,243,89,1,200.0,120,29/01/2025,Cancelado
2094,91,62,5,150.0,10,15/06/2025,Cancelado
2095,326,19,3,150.0,0,03/06/2025,Cancelado
2096,50,27,1,99.9,10,21/03/2025,Cancelado
2097,227,27,1,200.0,10,08/06/2025,Pago
2098,60,50,5,99.9,120,24/01/2025,Pago
2099,424,81,1,200.0,120,14/01/2025,Enviado
2100,247,13,1,99.9,10,2025-01-13,Cancelado
2101,368,79,4,150.0,10,2025-01-16,Cancelado
2102,412,59,1,200.0,10,2025-06-19,Pago
2103,116,35,2,200.0,10,2025-03-23,Cancelado
2104,415,43,2,200.0,10,2025-01-13,Enviado
2105,405,78,4,99.9,0,08/03/2025,Enviado
2106,280,81,5,99.9,0,2025-02-17,Cancelado
2107,498,38,1,99.9,0,11/03/2025,Enviado
2108,413,40,3,150.0,10,2025-03-06,Pago
2109,494,23,1,99.9,120,06/04/2025,Pago
2110,375,56,5,200.0,120,17/02/2025,Enviado
2111,175,59,4,200.0,0,2025-05-03,Enviado
2112,61,23,3,150.0,120,2025-05-06,Pago
2113,431,50,5,200.0,10,2025-05-11,Cancelado
2114,58,4,5,99.9,0,2025-01-06,Cancelado
2115,160,39,1,99.9,120,2025-03-28,Pago
2116,283,59,4,200.0,120,2025-06-10,Pago
2117,447,38,3,99.9,0,18/04/2025,Enviado
2118,172,100,1,150.0,0,02/02/2025,Enviado
2119,489,45,3,99.9,120,2025-05-04,Cancelado
2120,488,55,5,200.0,120,2025-03-06,Pago
2121,310,12,2,150.0,120,28/06/2025,Enviado
2122,170,78,4,99.9,0,2025-05-22,Cancelado
2123,63,2,4,150.0,120,15/03/2025,Enviado
2124,80,72,3,150.0,0,2025-04-02,Cancelado
2125,49,72,5,99.9,0,31/05/2025,Cancelado
2126,138,82,2,200.0,0,2025-02-16,Cancelado
2127,429,14,5,150.0,120,13/01/2025,Cancelado
2128,419,31,2,99.9,120,2025-03-20,Enviado
2129,63,63,2,150.0,0,09/05/2025,Cancelado
2130,33,2,5,150.0,10,31/05/2025,Enviado
2131,304,26,3,99.9,10,2025-04-22,Enviado
2132,166,17,2,150.0,120,2025-06-12,Pago
2133,56,2,4,150.0,120,2025-01-08,Enviado
2134,307,1,5,200.0,0,23/03/2025,Cancelado
2135,116,89,2,200.0,0,24/02/2025,Cancelado
2136,280,91,5,150.0,120,2025-06-14,Pago
2137,379,50,4,150.0,120,30/01/2025,Enviado
2138,330,5,5,200.0,0,14/06/2025,Pago
2139,374,95,3,150.0,0,27/05/2025,Enviado
2140,169,1,2,99.9,0,2025-01-10,Cancelado
2141,311,75,4,200.0,10,01/01/2025,Enviado
2142,181,2,2,150.0,120,2025-04-30,Enviado
2143,231,94,3,150.0,10,2025-04-10,Enviado
2144,96,96,5,200.0,120,23/02/2025,Enviado
2145,388,13,1,99.9,0,2025-02-27,Pago
2146,188,98,2,200.0,0,2025-04-21,Pago
2147,468,72,1,99.9,0,2025-06-28,Cancelado
2148,452,15,3,150.0,10,2025-01-31,Enviado
2149,499,40,4,99.9,120,21/02/2025,Cancelado
2150,402,89,1,200.0,0,2025-05-09,Cancelado
2151,468,8,3,200.0,10,2025-03-22,Cancelado
2152,140,17,1,200.0,0,2025-05-12,Cancelado
2153,199,98,4,200.0,120,12/03/2025,Enviado
2154,449,85,2,99.9,120,2025-05-20,Enviado
2155,256,51,2,200.0,120,2025-04-25,Pago
2156,134,69,3,99.9,10,2025-05-15,Pago
2157,255,56,2,200.0,120,2025-02-04,Pago
2158,494,71,5,150.0,0,2025-03-02,Cancelado
2159,90,39,2,150.0,10,08/01/2025,Cancelado
2160,36,21,4,99.9,10,2025-04-12,Enviado
2161,120,17,3,150.0,10,2025-05-11,Cancelado
2162,361,35,4,200.0,0,17/04/2025,Pago
2163,433,55,3,99.9,0,2025-05-03,Pago
2164,197,20,4,99.9,10,18/04/2025,Pago
2165,492,44,5,150.0,10,2025-06-23,Enviado
2166,264,46,5,200.0,120,04/03/2025,Enviado
2167,370,21,4,200.0,120,2025-04-19,Cancelado
2168,312,63,4,99.9,10,24/04/2025,Cancelado
2169,92,50,1,200.0,120,2025-01-19,Cancelado
2170,368,43,2,99.9,10,09/06/2025,Enviado
2171,1,35,5,99.9,0,27/06/2025,Pago
2172,116,5,3,200.0,120,2025-05-29,Enviado
2173,256,59,3,99.9,10,2025-04-15,Enviado
2174,290,3,2,99.9,0,2025-03-30,Cancelado
2175,424,51,2,150.0,0,30/03/2025,Enviado
2176,131,63,4,99.9,120,29/01/2025,Cancelado
2177,101,59,1,150.0,0,21/03/2025,Enviado
2178,379,13,1,200.0,10,2025-01-18,Enviado
2179,266,61,2,150.0,120,2025-06-16,Cancelado
2180,475,53,1,200.0,10,2025-04-10,Cancelado
2181,315,83,3,150.0,0,23/04/2025,Cancelado
2182,492,53,2,200.0,120,12/01/2025,Enviado
2183,443,96,2,150.0,10,10/05/2025,Pago
2183,82,5,5,99.9,120,2025-05-18,Enviado
2185,365,72,1,99.9,10,2025-02-07,Enviado
2186,337,10,4,99.9,10,15/01/2025,Enviado
2187,456,15,4,200.0,10,2025-05-12,Pago
2188,395,67,2,200.0,0,2025-02-22,Pago
2189,126,48,1,200.0,10,2025-05-07,Pago
2190,300,56,1,99.9,10,02/06/2025,Cancelado
2191,266,64,1,99.9,10,2025-06-05,Cancelado
2192,87,65,5,200.0,0,2025-04-30,Cancelado
2193,472,51,3,99.9,120,03/05/2025,Pago
2193,111,76,3,200.0,10,03/02/2025,Pago
2195,70,21,5,99.9,120,2025-01-13,Cancelado
2196,490,74,1,99.9,120,2025-02-10,Cancelado
2197,487,78,3,150.0,10,2025-03-03,Pago
2198,185,25,1,99.9,120,06/04/2025,Cancelado
2199,175,78,4,99.9,0,2025-05-20,Pago
2200,394,79,2,200.0,120,2025-06-02,Pago
2201,11,78,5,99.9,10,2025-06-15,Cancelado
2202,56,100,3,99.9,120,08/06/2025,Cancelado
2203,300,51,4,99.9,0,17/01/2025,Cancelado
2204,305,26,5,150.0,10,2025-03-29,Enviado
2205,209,54,3,200.0,0,23/02/2025,Cancelado
2206,365,74,4,150.0,120,2025-02-24,Pago
2207,458,52,5,200.0,10,2025-02-07,Pago
2208,215,21,5,150.0,10,04/04/2025,Pago
2209,31,45,3,200.0,0,2025-05-19,Cancelado
2210,442,36,3,200.0,10,2025-01-03,Pago
2211,52,39,3,150.0,0,2025-04-14,Pago
2212,402,5,2,200.0,120,02/03/2025,Pago
2213,47,73,5,99.9,120,2025-05-07,Enviado
2214,10,45,3,200.0,0,01/02/2025,Enviado
2215,170,21,4,200.0,0,07/06/2025,Cancelado
2216,213,41,4,99.9,10,2025-05-30,Pago
2217,343,86,4,99.9,10,2025-01-31,Cancelado
2218,400,24,4,99.9,120,2025-03-14,Pago
2219,195,11,1,99.9,10,2025-06-17,Pago
2220,336,89,4,200.0,0,04/06/2025,Enviado
2221,389,83,1,99.9,0,07/03/2025,Pago
2222,75,48,4,99.9,0,09/04/2025,Cancelado
2223,494,9,3,200.0,120,2025-01-27,Enviado
2224,74,8,2,200.0,0,19/03/2025,Pago
2225,25,72,5,200.0,120,22/05/2025,Cancelado
2226,388,92,4,200.0,0,2025-03-20,Cancelado
2227,404,34,2,99.9,0,2025-03-14,Pago
2228,138,15,4,150.0,10,2025-06-16,Enviado
2229,497,70,5,200.0,10,22/06/2025,Pago
2230,116,51,5,150.0,120,2025-06-27,Enviado
2231,391,71,2,200.0,120,2025-05-04,Cancelado
2232,67,5,2,150.0,120,14/05/2025,Enviado
2233,319,66,3,99.9,10,06/06/2025,Cancelado
2234,441,81,5,200.0,10,18/03/2025,Enviado
2235,456,81,1,150.0,10,2025-02-05,Pago
2236,262,37,5,200.0,10,23/04/2025,Enviado
2237,236,29,5,150.0,10,07/01/2025,Enviado
2238,482,79,4,99.9,120,2025-02-20,Enviado
2239,105,80,3,200.0,120,03/05/2025,Enviado
2240,228,55,4,99.9,120,2025-03-16,Cancelado
2241,41,70,5,150.0,0,13/04/2025,Enviado
2242,306,46,2,200.0,10,22/04/2025,Enviado
2243,389,27,3,150.0,0,16/06/2025,Enviado
2244,120,54,1,150.0,0,2025-02-24,Cancelado
2245,179,12,1,150.0,120,2025-02-13,Cancelado
2246,316,84,2,200.0,0,05/03/2025,Pago
2247,70,71,1,200.0,0,25/05/2025,Pago
2248,8,82,5,99.9,10,2025-03-14,Pago
2249,422,5,3,150.0,0,21/01/2025,Enviado
2250,310,58,1,150.0,120,2025-02-08,Enviado
2251,363,40,4,200.0,120,2025-01-23,Enviado
2252,480,92,1,99.9,10,2025-04-07,Cancelado
2253,89,9,4,200.0,0,15/02/2025,Enviado
2254,170,67,5,99.9,10,2025-06-01,Enviado
2255,328,54,2,200.0,0,2025-02-09,Cancelado
2256,320,68,3,150.0,0,10/06/2025,Pago
2257,148,91,5,99.9,10,19/01/2025,Enviado
2258,132,98,2,99.9,0,02/01/2025,Pago
2259,64,23,4,99.9,10,2025-04-22,Enviado
2260,500,25,4,200.0,0,2025-01-18,Cancelado
2261,456,19,1,99.9,120,2025-05-18,Enviado
2262,197,20,3,150.0,10,23/03/2025,Enviado
2263,439,92,3,99.9,120,09/02/2025,Cancelado
2264,387,7,2,150.0,10,05/03/2025,Pago
2265,41,21,2,99.9,10,26/05/2025,Pago
2266,19,63,3,150.0,120,08/01/2025,Cancelado
2267,476,37,5,99.9,10,04/01/2025,Enviado
2268,271,26,1,200.0,120,30/04/2025,Pago
2269,220,87,5,200.0,120,2025-05-25,Enviado
2270,88,96,2,150.0,0,2025-03-23,Enviado
2271,82,17,4,150.0,0,29/05/2025,Cancelado
2272,457,29,3,200.0,10,2025-04-20,Enviado
2273,256,89,2,200.0,0,2025-06-04,Enviado
2274,4,83,4,150.0,0,2025-06-05,Cancelado
2275,369,12,1,200.0,120,2025-06-14,Pago
2276,188,90,4,200.0,0,2025-01-10,Enviado
2277,263,33,4,200.0,10,13/06/2025,Cancelado
2278,401,16,5,99.9,10,2025-03-03,Pago
2279,88,9,1,200.0,120,27/05/2025,Cancelado
2280,80,86,3,99.9,120,02/04/2025,Cancelado
2281,191,73,2,150.0,120,2025-06-03,Enviado
2282,343,12,1,99.9,0,2025-06-16,Enviado
2283,420,81,4,99.9,120,01/06/2025,Pago
2284,200,77,5,150.0,120,10/03/2025,Cancelado
2285,453,76,1,200.0,120,29/01/2025,Pago
2286,188,75,2,150.0,120,2025-05-27,Cancelado
2287,209,48,5,200.0,120,25/05/2025,Enviado
2288,33,77,2,99.9,120,2025-05-21,Cancelado
2289,481,68,5,200.0,0,07/05/2025,Pago
2290,229,74,4,200.0,120,2025-02-04,Cancelado
2291,338,52,4,200.0,120,02/01/2025,Enviado
2292,106,2,1,200.0,120,08/03/2025,Enviado
2293,318,16,3,150.0,120,29/05/2025,Pago
2294,158,23,5,150.0,0,2025-05-28,Cancelado
2295,149,22,1,150.0,0,16/01/2025,Enviado
2296,185,97,5,200.0,120,2025-05-01,Enviado
2297,131,51,5,200.0,120,28/04/2025,Pago
2298,312,19,4,200.0,120,2025-04-05,Enviado
2299,269,16,4,99.9,10,19/05/2025,Cancelado
2300,454,79,1,150.0,0,2025-01-28,Cancelado
2301,358,95,3,99.9,120,2025-01-11,Pago
2302,449,84,1,99.9,0,2025-03-30,Pago
2303,162,41,3,150.0,10,2025-02-10,Pago
2304,11,83,2,200.0,120,2025-02-26,Enviado
2305,68,53,5,200.0,10,2025-01-25,Cancelado
2305,41,12,4,150.0,120,2025-06-11,Cancelado
2307,130,31,1,200.0,0,18/03/2025,Pago
2308,4,67,4,99.9,10,2025-05-18,Cancelado
2309,275,52,4,99.9,10,2025-05-09,Cancelado
2310,26,76,3,200.0,0,05/03/2025,Enviado
2311,94,56,5,150.0,10,2025-06-22,Pago
2312,488,77,3,99.9,120,13/06/2025,Cancelado
2313,25,70,5,150.0,0,30/01/2025,Pago
2314,221,22,3,150.0,0,22/05/2025,Cancelado
2315,300,19,4,150.0,0,13/02/2025,Pago
2316,460,73,2,99.9,120,29/05/2025,Cancelado
2317,247,72,5,150.0,0,2025-05-19,Enviado
2318,51,98,4,99.9,120,2025-01-19,Cancelado
2319,7,34,1,99.9,0,24/02/2025,Enviado
2320,32,71,4,150.0,0,02/04/2025,Cancelado
2321,2,70,1,99.9,120,02/06/2025,Pago
2322,369,98,2,150.0,120,2025-04-28,Enviado
2323,320,29,3,99.9,0,2025-06-26,Enviado
2324,67,71,2,99.9,10,2025-01-10,Enviado
2325,274,28,5,200.0,120,10/04/2025,Enviado
2326,157,43,2,150.0,0,16/02/2025,Pago
2327,440,58,1,99.9,120,12/05/2025,Pago
2328,298,15,2,200.0,10,15/06/2025,Enviado
2329,281,59,4,200.0,0,20/02/2025,Cancelado
2330,291,66,2,150.0,120,2025-01-10,Pago
2331,239,63,5,99.9,120,10/02/2025,Pago
2332,140,6,3,200.0,10,06/04/2025,Cancelado
2333,307,56,1,99.9,0,2025-03-07,Enviado
